machine_id,timestamp,air_temperature,process_temperature,rotational_speed,torque,tool_wear
M12,1/6/2024 17:00,295.67,308.76,1470,46.88,62.6
M12,1/6/2024 18:00,301.93,305.63,1351,36.44,60.3
M12,1/6/2024 19:00,301.02,306.11,2287,27.64,257
M12,1/6/2024 20:00,296.93,309.34,2002,25.68,63.8
M12,1/6/2024 21:00,296.42,305.83,2197,20.49,59.4
M12,1/6/2024 22:00,301.19,311.78,2055,49.45,68.7
M12,1/6/2024 23:00,300.27,311.24,1984,28.19,64.3
M12,1/7/2024 0:00,298.99,310.63,1941,32.66,64.2
M12,1/7/2024 1:00,300.34,306.78,1274,35.43,66.2
M12,1/7/2024 2:00,299.79,309.23,1586,45.1,68.3
M12,1/7/2024 3:00,297.12,309.23,1542,35.88,64.7
M12,1/7/2024 4:00,295.94,311.17,1440,23.1,73.8
M12,1/7/2024 5:00,300.5,309.66,1903,52.93,70.5
M12,1/7/2024 6:00,299.71,305.71,2254,49.76,72
M12,1/7/2024 7:00,298.74,308.45,1400,45.9,75.7
M12,1/7/2024 8:00,296.68,307.18,1373,43.03,72.9
M12,1/7/2024 9:00,296.54,308.92,1690,51.06,75.2
M12,1/7/2024 10:00,296.97,308.23,1582,51.11,75.4
M12,1/7/2024 11:00,296.65,306.72,1614,53.23,69.8
M12,1/7/2024 12:00,295.54,309.94,1949,49.69,75.5
M12,1/7/2024 13:00,297.62,310.03,1957,50.22,78.8
M12,1/7/2024 14:00,299.83,309.73,2222,31.58,76.3
M12,1/7/2024 15:00,301.26,310.58,1749,45.26,81.9
M12,1/7/2024 16:00,297.35,306.4,1691,35.28,78.9
M12,1/7/2024 17:00,296.9,307.71,2229,33.38,82.1
M12,1/7/2024 18:00,301.34,305.89,1562,32.01,78.5
M12,1/7/2024 19:00,301.36,309.01,1827,37.78,83.7
M12,1/7/2024 20:00,297.79,306,1960,40.15,80.3
M12,1/7/2024 21:00,296.27,310.97,1690,20.47,85.8
M12,1/7/2024 22:00,296.68,310.44,1443,29.3,81.7
M12,1/7/2024 23:00,297,311.98,1742,42.77,84.4
M12,1/8/2024 0:00,301.28,311.59,1438,30.53,82.5
M12,1/8/2024 1:00,300.03,305.39,2360,34.44,86.7
M12,1/8/2024 2:00,295.73,311.35,1237,21.05,87.3
M12,1/8/2024 3:00,298.47,308.72,1929,52.19,83.1
M12,1/8/2024 4:00,297.58,308.84,1389,52.07,88
M12,1/8/2024 5:00,296.46,310.71,1772,45.87,84.9
M12,1/8/2024 6:00,298.54,308.22,1746,49.54,90.4
M12,1/8/2024 7:00,295.34,308.48,1535,50.44,94
M12,1/8/2024 8:00,299.84,307.88,1899,50.64,93.6
M12,1/8/2024 9:00,298.11,308.17,2382,35.05,93
M12,1/8/2024 10:00,296.36,319.56,1770,62.51,93.4
M12,1/8/2024 11:00,301.49,307.57,2263,81.55,88.2
M12,1/8/2024 12:00,296.25,305.9,1833,26.52,93.1
M12,1/8/2024 13:00,296.36,307.98,1816,27.93,95
M12,1/8/2024 14:00,300.38,306.52,2015,38.52,96.3
M12,1/8/2024 15:00,301.95,311.36,1606,24.26,94.5
M12,1/8/2024 16:00,299.96,308.63,2000,26.16,98.7
M12,1/8/2024 17:00,296.31,310.08,2192,47.44,95.7
M12,1/8/2024 18:00,301.76,307.47,1636,51.83,94.5
M12,1/8/2024 19:00,299.85,310.7,1664,44.48,95.7
M12,1/8/2024 20:00,299.26,305.01,1944,49.85,101.5
M12,1/8/2024 21:00,300.47,306.55,1925,27.89,97.6
M12,1/8/2024 22:00,298.55,311.8,2161,33.9,105.2
M12,1/8/2024 23:00,298.21,308.58,1996,41.25,104.7
M12,1/9/2024 0:00,298.54,306.11,1609,33.34,98.6
M12,1/9/2024 1:00,296.09,305.7,2333,27.78,108
M12,1/9/2024 2:00,299.42,306.28,1383,53.73,104
M12,1/9/2024 3:00,299.41,311.46,1736,38.69,102.5
M12,1/9/2024 4:00,296.4,308.1,1737,24.59,102.7
M12,1/9/2024 5:00,296.52,309.84,1512,24.96,103
M12,1/9/2024 6:00,295.12,305.74,1798,28.88,103.7
M12,1/9/2024 7:00,299.69,310.18,1515,45.11,109.6
M12,1/9/2024 8:00,301.02,306.25,1924,34.18,107.5
M12,1/9/2024 9:00,299.33,311.95,1632,33.01,104.9
M12,1/9/2024 10:00,300.83,309.45,2180,50.26,107.6
M12,1/9/2024 11:00,295.8,305.39,2012,43.93,110.9
M12,1/9/2024 12:00,296.65,308.4,1845,28.02,112.3
M12,1/9/2024 13:00,295.85,308.93,1504,20.47,114.1
M12,1/9/2024 14:00,297.7,307.81,1317,37.81,111.1
M12,1/9/2024 15:00,299,310.04,1948,33.51,112.1
M12,1/9/2024 16:00,298.33,307.53,1714,39.9,117.8
M12,1/9/2024 17:00,299.62,307.58,2076,54.21,113.2
M12,1/9/2024 18:00,300.36,309.71,1875,34.99,111.4
M12,1/9/2024 19:00,295.64,310.05,1633,40.68,116.5
M12,1/9/2024 20:00,300.63,305.42,1201,48.39,113
M12,1/9/2024 21:00,301.83,309.67,1345,41.8,120.1
M12,1/9/2024 22:00,300.1,305.63,1829,22.57,116.3
M12,1/9/2024 23:00,300.02,311.34,2026,36.2,120.7
M12,1/10/2024 0:00,295.25,311.68,2171,27.55,117.5
M12,1/10/2024 1:00,298.39,305.56,1579,24.61,123.1
M12,1/10/2024 2:00,295.2,311.71,2381,53.73,122.7
M12,1/10/2024 3:00,298.81,307.47,1625,52.92,125
M12,1/10/2024 4:00,299.89,307.16,1436,41.09,125.2
M12,1/10/2024 5:00,297.16,305.22,2249,43.52,127.5
M12,1/10/2024 6:00,296.27,305.87,1293,25.55,126.3
M12,1/10/2024 7:00,295.16,307.44,1974,29.53,124
M12,1/10/2024 8:00,300.6,306.99,1214,44.88,121.9
M12,1/10/2024 9:00,298.93,307.77,1833,39.07,130.3
M12,1/10/2024 10:00,297.08,308.13,2121,52.32,132.3
M12,1/10/2024 11:00,300.71,307.7,1911,34.93,134.1
M12,1/10/2024 12:00,297.31,305.16,1700,32.36,132
M12,1/10/2024 13:00,295.26,310.17,1757,39.78,131.9
M12,1/10/2024 14:00,298.09,305.77,2358,42.75,127.9
M12,1/10/2024 15:00,296.56,306.44,1959,40.77,134.4
M12,1/10/2024 16:00,297.45,306.13,1529,36.19,134.7
M12,1/10/2024 17:00,296.64,305.55,1843,41.49,137.9
M12,1/10/2024 18:00,298.92,308.99,1886,41.41,133
M12,1/10/2024 19:00,299.6,306.74,1876,46.38,139
M12,1/10/2024 20:00,297.05,306.55,1727,47.49,139
M12,1/10/2024 21:00,295.85,308.99,1700,46.35,134.2
M12,1/10/2024 22:00,301,306.93,2123,29.98,138.3
M12,1/10/2024 23:00,297.87,305.12,2349,26,135.6
M12,1/11/2024 0:00,298.5,305.9,2176,45.32,136.3
M12,1/11/2024 1:00,300.72,309.5,2269,40.39,144.2
M12,1/11/2024 2:00,296.1,311.77,2369,35.59,136.2
M12,1/11/2024 3:00,301.02,310.33,2180,31.44,145.4
M12,1/11/2024 4:00,296.35,309.41,2045,32.97,141.8
M12,1/11/2024 5:00,301.01,305.88,1700,20.36,140.9
M12,1/11/2024 6:00,300.94,307.67,1331,25.19,144.7
M12,1/11/2024 7:00,300.76,305.99,1928,23.73,147.2
M12,1/11/2024 8:00,301.05,307.33,2005,50.25,145.4
M12,1/11/2024 9:00,296.33,309.08,2165,53.73,146.5
M12,1/11/2024 10:00,300.64,311.46,1647,53.05,144.3
M12,1/11/2024 11:00,297.09,306.82,1870,33.88,144.7
M12,1/11/2024 12:00,301.54,308.86,1298,50.98,146.2
M12,1/11/2024 13:00,300.8,306.1,1477,21.17,146.4
M12,1/11/2024 14:00,297.05,306.86,1625,42.96,144.9
M12,1/11/2024 15:00,298.16,309.06,2233,45.95,152.2
M12,1/11/2024 16:00,300.47,308.78,1257,21.14,154.2
M12,1/11/2024 17:00,299.56,309.98,1488,39.92,149.8
M12,1/11/2024 18:00,301.71,306.07,1383,42.63,157.5
M12,1/11/2024 19:00,297,308.26,1585,54.77,151.5
M12,1/11/2024 20:00,295.41,306.6,1950,53.15,150.9
M12,1/11/2024 21:00,299.27,306.96,2000,31.84,154.5
M12,1/11/2024 22:00,301.1,311.46,1526,26.96,152.1
M12,1/11/2024 23:00,299.37,306.64,1479,20.57,154.9
M12,1/12/2024 0:00,295.75,306.43,1220,28.04,154.5
M12,1/12/2024 1:00,298.28,305.47,1451,43.46,157.4
M12,1/12/2024 2:00,301.53,305.07,2074,24.97,158.6
M12,1/12/2024 3:00,300.26,307.21,1316,26.07,161
M12,1/12/2024 4:00,295.55,311.32,1672,45.72,160.9
M12,1/12/2024 5:00,298.41,306.64,1643,29.48,165.3
M12,1/12/2024 6:00,295.33,308.78,2138,22.38,166.6
M12,1/12/2024 7:00,300.19,312,1233,23.18,164.8
M12,1/12/2024 8:00,299.63,305.93,1306,50.84,159
M12,1/12/2024 9:00,300.06,311.41,1730,43.12,164.6
M12,1/12/2024 10:00,301.71,310.82,2175,42.48,166.8
M12,1/12/2024 11:00,296.82,305.74,1574,52.4,161.2
M12,1/12/2024 12:00,298.79,308.76,2102,25.39,168.2
M12,1/12/2024 13:00,297.38,311.11,1331,79.2,223
M12,1/12/2024 14:00,299.99,311.4,1501,53.15,167.8
M12,1/12/2024 15:00,298.16,310.39,1356,47.81,164.7
M12,1/12/2024 16:00,301.86,305.83,2137,53.81,164.9
M12,1/12/2024 17:00,301.88,308.87,1302,43.44,174.1
M12,1/12/2024 18:00,298.18,305.35,2192,30.2,166.4
M12,1/12/2024 19:00,296.58,306.06,1412,40.57,173
M12,1/12/2024 20:00,297.48,309.19,1424,37.29,169.2
M12,1/12/2024 21:00,298.45,307.71,1721,28.74,173.9
M12,1/12/2024 22:00,295.15,311,1506,25.05,172.8
M12,1/12/2024 23:00,297.24,310.68,1983,49.75,171.7
M12,1/13/2024 0:00,300.15,309.85,1600,27.08,173.5
M12,1/13/2024 1:00,301.14,310.83,1824,37.58,176.5
M12,1/13/2024 2:00,299.06,307.31,1754,79.38,248
M12,1/13/2024 3:00,297.45,309.28,1841,26.63,179.7
M12,1/13/2024 4:00,299.37,311.33,2013,34.95,180.2
M12,1/13/2024 5:00,301.14,310.19,2048,28.16,176.2
M12,1/13/2024 6:00,298.32,310.56,1527,69.38,180.8
M12,1/13/2024 7:00,295.59,310.67,1474,20.97,179.6
M12,1/13/2024 8:00,296.1,309.15,1439,22.5,185.9
M12,1/13/2024 9:00,300.38,306.53,1510,40.7,180.6
M12,1/13/2024 10:00,299.07,306.63,1700,36.21,185.4
M12,1/13/2024 11:00,306.48,310.79,3076,43.24,188.5
M12,1/13/2024 12:00,295.19,309.68,1895,23.4,181.7
M12,1/13/2024 13:00,299.58,310.32,1282,21.53,186.2
M12,1/13/2024 14:00,296.57,310.99,1331,48.66,182
M12,1/13/2024 15:00,295.66,310.8,1356,33.02,184.9
M12,1/13/2024 16:00,301.18,309.98,2302,25.38,187.1
M12,1/13/2024 17:00,298.5,307.81,1217,23.64,189.3
M12,1/13/2024 18:00,296.84,308.76,1997,30.83,187.3
M13,1/8/2024 5:00,295.01,310.56,1563,39.95,0
M13,1/8/2024 6:00,298.1,308.67,1700,49.12,1
M13,1/8/2024 7:00,301.72,309.46,1777,53.1,0.5
M13,1/8/2024 8:00,300.22,309.17,1464,27.62,3.9
M13,1/8/2024 9:00,304.78,311.51,1496,26.27,0
M13,1/8/2024 10:00,299.28,308.72,1430,29.85,3.7
M13,1/8/2024 11:00,301.16,310.41,1429,23.15,8.2
M13,1/8/2024 12:00,300.78,307.84,1768,40.14,5.6
M13,1/8/2024 13:00,298.6,306.39,2325,20.7,3.3
M13,1/8/2024 14:00,297.87,310.16,1544,44.72,2.5
M13,1/8/2024 15:00,296.38,306.13,1889,26.77,6.6
M13,1/8/2024 16:00,295.03,309.42,1868,48.34,6.1
M13,1/8/2024 17:00,301.29,308.85,1203,52.74,9.7
M13,1/8/2024 18:00,297.93,310.67,1550,43.1,10.5
M13,1/8/2024 19:00,295.42,307.79,2085,25.74,10.2
M13,1/8/2024 20:00,296.71,306.59,2338,54.75,8.5
M13,1/8/2024 21:00,299.27,307.7,1617,27.51,12
M13,1/8/2024 22:00,295.58,307.35,1433,50.91,17.6
M13,1/8/2024 23:00,300.25,310.38,1562,33.92,9.7
M13,1/9/2024 0:00,297.13,310.44,1201,54.06,11.3
M13,1/9/2024 1:00,300.54,306.41,1662,45.09,11.7
M13,1/9/2024 2:00,300.94,310.12,1658,32.23,12.8
M13,1/9/2024 3:00,300.1,305.44,2176,31.39,21.1
M13,1/9/2024 4:00,299.9,313.54,2187,37.26,239
M13,1/9/2024 5:00,298.66,310.99,1745,28.66,14
M13,1/9/2024 6:00,299.25,311.7,1439,36.12,19
M13,1/9/2024 7:00,301.79,307.93,2292,42.51,20.2
M13,1/9/2024 8:00,299.63,306.25,1234,54.67,23.7
M13,1/9/2024 9:00,297.74,307.58,2017,38.69,23.9
M13,1/9/2024 10:00,297.48,310.81,1483,31.33,19.1
M13,1/9/2024 11:00,299.15,311.24,1532,32.02,20
M13,1/9/2024 12:00,298.05,309.46,2110,45.84,27.4
M13,1/9/2024 13:00,299.25,308.12,2173,25,25.5
M13,1/9/2024 14:00,301.92,307.13,2096,40.09,255
M13,1/9/2024 15:00,299.17,307.15,2219,28.92,24.4
M13,1/9/2024 16:00,299,307.84,1354,53.38,23.5
M13,1/9/2024 17:00,298.53,307.12,2041,36.17,25.2
M13,1/9/2024 18:00,301.61,307.4,2016,45.66,28.5
M13,1/9/2024 19:00,301.98,307.05,2396,38.68,26.5
M13,1/9/2024 20:00,300.55,306.17,2254,48.22,33.4
M13,1/9/2024 21:00,296.2,310.85,1264,25.74,26.8
M13,1/9/2024 22:00,297.78,307.03,1325,20.63,31.6
M13,1/9/2024 23:00,300.83,307.51,1413,46.96,26.9
M13,1/10/2024 0:00,299.01,306.33,1284,31.55,30.7
M13,1/10/2024 1:00,298.86,309.33,2170,29.17,37
M13,1/10/2024 2:00,298.87,307.91,1684,20.51,38.5
M13,1/10/2024 3:00,297.59,305.09,1201,27.45,36.8
M13,1/10/2024 4:00,300.32,307.82,1928,42.58,30.9
M13,1/10/2024 5:00,297.5,307.05,2342,29.14,37.1
M13,1/10/2024 6:00,301.85,309.65,1802,35.12,37.9
M13,1/10/2024 7:00,298.36,310.05,1239,42.88,38.3
M13,1/10/2024 8:00,301.15,310.63,1263,23.95,41.3
M13,1/10/2024 9:00,301.22,305.86,1672,29.5,37.5
M13,1/10/2024 10:00,296.76,309.21,1288,33.77,38
M13,1/10/2024 11:00,297.95,311.32,2020,48.65,39.8
M13,1/10/2024 12:00,295.27,305.99,1458,24.09,45.9
M13,1/10/2024 13:00,298.05,308.34,1845,52.64,45.2
M13,1/10/2024 14:00,300.99,305.87,1216,31.61,40.5
M13,1/10/2024 15:00,299.62,308.08,1260,29.05,42.2
M13,1/10/2024 16:00,297.13,307.02,1866,33.03,42.1
M13,1/10/2024 17:00,296.2,310.94,1674,38.7,43.7
M13,1/10/2024 18:00,295.57,305.96,1882,45.5,43.5
M13,1/10/2024 19:00,300.8,311.3,1315,20.12,44.6
M13,1/10/2024 20:00,296.29,305.64,1339,52.53,50.7
M13,1/10/2024 21:00,300.45,306,2148,37.31,47.9
M13,1/10/2024 22:00,299.5,310.12,1909,39.45,51.5
M13,1/10/2024 23:00,297.27,306.27,1825,25.96,53.6
M13,1/11/2024 0:00,301.01,305.71,1436,54.21,49.2
M13,1/11/2024 1:00,295.59,305.47,1888,52.07,52
M13,1/11/2024 2:00,297.54,309.2,1729,35.69,50.5
M13,1/11/2024 3:00,300.35,309.47,1930,47.03,51.2
M13,1/11/2024 4:00,300.12,310.97,1805,23.92,56.9
M13,1/11/2024 5:00,297.49,307.1,2369,36.08,52.3
M13,1/11/2024 6:00,299.22,305.26,1673,37.09,55.8
M13,1/11/2024 7:00,295.87,306.52,1370,50.58,51.9
M13,1/11/2024 8:00,300.78,308.65,1573,34.95,52.4
M13,1/11/2024 9:00,298.74,306.23,2340,22.39,60.7
M13,1/11/2024 10:00,305.5,305.07,2336,35.22,56.7
M13,1/11/2024 11:00,297.14,307.29,1635,52.43,61.6
M13,1/11/2024 12:00,300.64,308.58,1407,37.92,63.7
M13,1/11/2024 13:00,299.8,306.32,1771,50.43,60.8
M13,1/11/2024 14:00,298.1,307.65,1532,40.74,60.5
M13,1/11/2024 15:00,301.91,306.57,2011,24.78,63.4
M13,1/11/2024 16:00,297.63,310.56,1736,54.01,61.5
M13,1/11/2024 17:00,299.03,310.53,1275,23.93,64.2
M13,1/11/2024 18:00,298.36,309.04,2288,51.71,67.9
M13,1/11/2024 19:00,297.38,305.67,1374,38.91,64.5
M13,1/11/2024 20:00,301.33,306.19,1803,33.65,68.5
M13,1/11/2024 21:00,298.62,309.33,2137,40.4,66.3
M13,1/11/2024 22:00,301.14,310.77,2204,31.5,69.7
M13,1/11/2024 23:00,298.64,311.62,1427,49.49,63.9
M13,1/12/2024 0:00,298.09,309.09,2303,41.32,73.1
M13,1/12/2024 1:00,300.87,310.74,1812,38.51,66.8
M13,1/12/2024 2:00,301.02,311.29,2146,20.5,69
M13,1/12/2024 3:00,297.09,311.76,1873,48.38,74.3
M13,1/12/2024 4:00,296.44,308.47,1527,38.31,71.1
M13,1/12/2024 5:00,295.58,310.08,1260,27.35,73
M13,1/12/2024 6:00,300.94,305.8,1367,40.23,74.8
M13,1/12/2024 7:00,305.5,305.56,1889,40.18,78.4
M13,1/12/2024 8:00,299.04,307.59,1502,39.61,74.5
M13,1/12/2024 9:00,296.45,310.76,1965,23.13,79.3
M13,1/12/2024 10:00,298.53,310.26,2151,53.64,71.9
M13,1/12/2024 11:00,297.23,305.89,2008,20.7,80
M13,1/12/2024 12:00,296.69,309.09,1221,28.7,81.9
M13,1/12/2024 13:00,299.01,308.32,1475,42.62,77.2
M13,1/12/2024 14:00,300.06,305.3,1320,44.15,78.1
M13,1/12/2024 15:00,295.71,308.52,1451,21.5,78.8
M13,1/12/2024 16:00,297.1,310,1623,34.02,85.4
M13,1/12/2024 17:00,300.57,308.72,1621,33.27,81.1
M13,1/12/2024 18:00,295.55,309.83,2243,45.22,81.8
M13,1/12/2024 19:00,297.47,310.59,1323,44.65,84.9
M13,1/12/2024 20:00,301.83,311.84,2081,23.16,85.7
M13,1/12/2024 21:00,299.66,305.6,1884,50.13,88.3
M13,1/12/2024 22:00,298.41,306.3,1910,47.64,82
M13,1/12/2024 23:00,296.72,311.7,1287,43.1,90
M13,1/13/2024 0:00,298.3,306.27,1257,49.93,87.8
M13,1/13/2024 1:00,300.36,307.65,1209,32.01,85.7
M13,1/13/2024 2:00,295.58,310.65,1725,22.4,91
M13,1/13/2024 3:00,295.24,305.73,2145,53.56,87.9
M13,1/13/2024 4:00,297.34,311.11,1813,34.34,88.1
M13,1/13/2024 5:00,301.74,305.26,2347,39.14,87.6
M13,1/13/2024 6:00,295.06,306,2059,27.3,88.3
M13,1/13/2024 7:00,301.11,306.84,1730,43.68,92.3
M13,1/13/2024 8:00,299.05,309.14,1632,52.43,94.2
M13,1/13/2024 9:00,295.31,308.47,1732,44.33,97.8
M13,1/13/2024 10:00,299.25,311.76,1207,39.94,91.7
M13,1/13/2024 11:00,301.01,311.57,2242,35.9,93.5
M13,1/13/2024 12:00,301.73,305.78,1685,49.09,99.2
M13,1/13/2024 13:00,301.25,305.95,2205,24.32,94.9
M13,1/13/2024 14:00,299.49,307.97,2332,53.59,102.9
M13,1/13/2024 15:00,305.78,314.84,1754,47.15,101.5
M13,1/13/2024 16:00,298.29,309.56,1935,53.66,96.8
M13,1/13/2024 17:00,297.83,310.33,2120,20.49,97.8
M13,1/13/2024 18:00,295.06,305.09,1430,52.97,99.6
M13,1/13/2024 19:00,299.46,307.93,1247,26.52,98.1
M13,1/13/2024 20:00,296.85,306.17,1280,52.33,98.3
M13,1/13/2024 21:00,301.04,306.63,1374,41.39,105.6
M13,1/13/2024 22:00,298.23,305.05,1772,22.32,99.7
M13,1/13/2024 23:00,299.83,310.87,1757,23.49,102
M13,1/14/2024 0:00,301.98,306.68,2328,42.51,101.2
M13,1/14/2024 1:00,299.31,305.69,1495,25.05,104.2
M13,1/14/2024 2:00,295.2,310.11,2342,36.61,109.6
M13,1/14/2024 3:00,301.06,309.02,1619,26.42,106.7
M13,1/14/2024 4:00,300.89,310.55,1579,30.14,106.3
M13,1/14/2024 5:00,299.52,306.5,2058,23.49,109.8
M13,1/14/2024 6:00,295.25,307.14,2276,35.11,112.1
M13,1/14/2024 7:00,303.64,306.05,2017,35.7,112.5
M13,1/14/2024 8:00,297.35,310.55,2000,51.26,110.9
M13,1/14/2024 9:00,299,306.38,2313,40.42,107.6
M13,1/14/2024 10:00,299.23,305.21,1396,37.32,109.6
M13,1/14/2024 11:00,298.94,305.09,2144,27.57,113.6
M13,1/14/2024 12:00,300.45,309.58,1551,25.61,110.9
M13,1/14/2024 13:00,297.66,305.29,2243,36.54,111.3
M13,1/14/2024 14:00,296,305.84,1719,31.07,120.5
M13,1/14/2024 15:00,300.2,310.55,2215,23.88,113.7
M13,1/14/2024 16:00,301.75,308.32,1212,35.92,115.9
M13,1/14/2024 17:00,301.88,306.01,1661,46.59,116.5
M13,1/14/2024 18:00,301.32,306.29,1495,23.25,118.3
M13,1/14/2024 19:00,296.27,311.38,1752,46.44,116.5
M13,1/14/2024 20:00,301.56,310.11,2394,29.51,123.3
M13,1/14/2024 21:00,300.9,311.18,1969,41.6,118.7
M13,1/14/2024 22:00,299.49,307.47,1393,27.86,118.7
M13,1/14/2024 23:00,299.56,309.22,1814,45.21,118.4
M13,1/15/2024 0:00,295.94,311.64,1935,40.45,122.4
M13,1/15/2024 1:00,295.92,305.74,1426,31.19,128.9
M13,1/15/2024 2:00,300.89,306.2,2080,38.92,124.4
M13,1/15/2024 3:00,297,309.25,2297,50.97,123.7
M13,1/15/2024 4:00,300.54,311.36,2252,43.61,123.2
M13,1/15/2024 5:00,301.99,311.35,2224,38.39,125.8
M13,1/15/2024 6:00,298.58,306.62,2341,54.17,133.2
M13,1/15/2024 7:00,295.23,316.05,2361,24.57,251
M13,1/15/2024 8:00,299.38,310.84,1867,54.29,127.7
M13,1/15/2024 9:00,298.06,308.14,1280,37.65,126.9
M13,1/15/2024 10:00,298.69,314.8,2084,26.56,133.6
M13,1/15/2024 11:00,300.09,309.8,1503,50.32,130.8
M13,1/15/2024 12:00,301.15,310.33,1204,22.13,128.2
M13,1/15/2024 13:00,296.74,307.04,2025,35.87,134.7
M13,1/15/2024 14:00,295.02,308.65,2363,54.97,130.7
M13,1/15/2024 15:00,300.59,305.16,1389,33.46,137.8
M13,1/15/2024 16:00,300.74,305.97,2212,27.05,135.6
M13,1/15/2024 17:00,299.71,311.62,2382,45.44,139.2
M13,1/15/2024 18:00,297.72,308.79,1889,30.51,142.4
M13,1/15/2024 19:00,301.6,311.07,2321,34.88,143.3
M13,1/15/2024 20:00,295.28,305.16,2254,29.71,136.3
M13,1/15/2024 21:00,301.23,310.06,1700,53.36,135.7
M13,1/15/2024 22:00,301.18,307.23,2337,42.6,142.5
M13,1/15/2024 23:00,295.99,309.01,1832,25.25,136.5
M13,1/16/2024 0:00,300.63,309.65,1340,32.71,140.4
M13,1/16/2024 1:00,297.89,305.21,1858,33.13,143.6
M13,1/16/2024 2:00,296.98,311.23,1759,50.21,143
M13,1/16/2024 3:00,295.38,305.41,1482,29.34,210
M13,1/16/2024 4:00,299.82,306.07,1482,42.84,145.3
M13,1/16/2024 5:00,305.74,311.78,1505,53.63,249
M13,1/16/2024 6:00,297.27,305.95,1665,47.64,145.3
M13,1/16/2024 7:00,297.88,317.53,1655,32.06,147
M13,1/16/2024 8:00,301.95,308.92,1485,39.31,146.5
M13,1/16/2024 9:00,299.81,311.57,1561,47.52,153.7
M13,1/16/2024 10:00,295.13,309.66,2014,24,145
M13,1/16/2024 11:00,296.21,305.39,2073,34.29,146
M13,1/16/2024 12:00,296.7,306,1377,21.04,153.5
M13,1/16/2024 13:00,296.23,311.89,1460,39.87,156.9
M13,1/16/2024 14:00,295.48,305.63,1260,42.92,150.4
M13,1/16/2024 15:00,297.62,308.48,2079,35.23,151.8
M13,1/16/2024 16:00,300.4,310.11,1729,30.92,156.5
M13,1/16/2024 17:00,297.14,306.24,1495,54.25,154.2
M13,1/16/2024 18:00,299.44,307.68,1251,23.75,151.7
M13,1/16/2024 19:00,297.56,310.03,1619,53.74,154.7
M13,1/16/2024 20:00,296.82,307.45,2063,22.91,162.3
M13,1/16/2024 21:00,296.14,307.22,1407,46.23,154.3
M13,1/16/2024 22:00,301.67,307.76,1207,37.83,162.3
M13,1/16/2024 23:00,297.71,307.46,2019,53.34,163.2
M13,1/17/2024 0:00,295.54,311.49,2105,50.94,159.4
M13,1/17/2024 1:00,298.57,310.91,1800,36.57,164.4
M13,1/17/2024 2:00,299.05,309.47,1940,20.53,161
M13,1/17/2024 3:00,300.64,307.12,2358,36.92,160.7
M13,1/17/2024 4:00,296.65,311.05,1629,30.77,161.5
M13,1/17/2024 5:00,300.17,307.65,1512,53.16,160.7
M13,1/17/2024 6:00,299.46,310.9,1929,25.73,162.5
M13,1/17/2024 7:00,295.12,307.8,1766,48.04,167.1
M13,1/17/2024 8:00,295.87,309.69,2209,47.09,166.9
M13,1/17/2024 9:00,296.03,306.74,2078,28.17,164.5
M13,1/17/2024 10:00,300.52,308.5,2229,48.22,170.2
M13,1/17/2024 11:00,296.94,310.61,2299,20.81,167.8
M13,1/17/2024 12:00,300.42,307.43,1401,48.58,174.4
M13,1/17/2024 13:00,296.13,311.15,1836,26.86,172.7
M13,1/17/2024 14:00,300.08,306.73,1260,24.15,170
M13,1/17/2024 15:00,300.21,308.7,1208,48.83,169.2
M13,1/17/2024 16:00,299.99,309.49,2234,33.48,177.4
M13,1/17/2024 17:00,295.44,309.89,1415,40.81,173.8
M13,1/17/2024 18:00,299.23,311.71,1364,23.13,171.8
M13,1/17/2024 19:00,296.47,311.43,2172,48.47,172.2
M13,1/17/2024 20:00,298.47,305.69,2155,82.22,176.1
M13,1/17/2024 21:00,296.09,311.91,1926,43.93,177.5
M13,1/17/2024 22:00,295.36,308.55,1401,40.36,174.9
M13,1/17/2024 23:00,298.27,308.67,1946,52.24,179.1
M13,1/18/2024 0:00,301.71,307.39,1891,38.55,238
M13,1/18/2024 1:00,299.73,310.86,2270,46.06,179.1
M13,1/18/2024 2:00,299.19,305.39,1664,36.38,184.6
M13,1/18/2024 3:00,295.19,309.83,1427,47.27,180.6
M13,1/18/2024 4:00,295.91,306.42,1986,28.8,181.5
M13,1/18/2024 5:00,296.39,307.37,1664,21.41,186.2
M13,1/18/2024 6:00,295.74,311.32,1572,47.94,183.6
M13,1/18/2024 7:00,300.01,307.56,2850,36.29,188.6
M13,1/18/2024 8:00,296.36,310.38,1636,50.67,189.3
M13,1/18/2024 9:00,300.77,307.73,1277,47.63,184.3
M13,1/18/2024 10:00,305.47,307.47,2671,29.09,187.9
M13,1/18/2024 11:00,296.72,310.95,1946,44.39,190
M13,1/18/2024 12:00,295.63,305.38,1436,49.36,190
M13,1/18/2024 13:00,297.72,305.03,1219,27.62,187.1
M13,1/18/2024 14:00,301.68,309.54,1728,51.25,185.8
M14,1/8/2024 12:00,300.24,305.79,2302,50.3,0.8
M14,1/8/2024 13:00,300.99,308.52,1651,20.83,0
M14,1/8/2024 14:00,297.98,310.67,1352,48.49,0
M14,1/8/2024 15:00,296.03,307.58,1345,33.2,4.5
M14,1/8/2024 16:00,300,311.92,1795,34.15,6
M14,1/8/2024 17:00,301.07,309.3,1875,28.14,4.3
M14,1/8/2024 18:00,297.28,310.74,1765,51.92,3.8
